DIM 3
BH_DATA
0 0 0
EVOLUTION_DATA
0 0.0549 -0.1552 0
3.1557e+07 0.0549 -0.1552 0
6.31139e+07 0.0550479 -0.155092 -3.5613e-18
9.46709e+07 0.0551956 -0.154983 -7.12259e-18
1.26228e+08 0.0553431 -0.154874 -7.12259e-18
1.57785e+08 0.0554905 -0.154765 0
1.89342e+08 0.0556377 -0.154655 -7.12259e-18
2.20899e+08 0.0557848 -0.154544 -7.12259e-18
2.52456e+08 0.0559317 -0.154434 -1.06839e-17
2.84013e+08 0.0560785 -0.154322 -1.06839e-17
3.1557e+08 0.056225 -0.154211 -1.78065e-17
3.47126e+08 0.0563715 -0.154098 -1.78065e-17
3.78683e+08 0.0565177 -0.153986 -2.13678e-17
4.1024e+08 0.0566638 -0.153873 -2.84904e-17
4.41797e+08 0.0568098 -0.153759 -2.84904e-17
4.73354e+08 0.0569556 -0.153645 -2.49291e-17
5.04911e+08 0.0571012 -0.153531 -2.84904e-17
5.36468e+08 0.0572466 -0.153416 -1.78065e-17
5.68025e+08 0.0573919 -0.153301 -2.49291e-17
5.99582e+08 0.057537 -0.153185 -2.49291e-17
6.31139e+08 0.057682 -0.153069 -2.84904e-17
6.62696e+08 0.0578268 -0.152953 -2.84904e-17
6.94253e+08 0.0579714 -0.152836 -1.78065e-17
7.2581e+08 0.0581158 -0.152718 -1.06839e-17
7.57367e+08 0.0582601 -0.1526 -2.13678e-17
7.88924e+08 0.0584042 -0.152482 -1.42452e-17
8.20481e+08 0.0585482 -0.152363 -1.78065e-17
8.52038e+08 0.0586919 -0.152244 -1.06839e-17
8.83595e+08 0.0588355 -0.152124 -1.42452e-17
9.15152e+08 0.058979 -0.152004 -1.42452e-17
9.46709e+08 0.0591222 -0.151883 -2.13678e-17
9.78266e+08 0.0592653 -0.151762 -2.49291e-17
1.00982e+09 0.0594082 -0.151641 -2.49291e-17
1.04138e+09 0.0595509 -0.151519 -2.13678e-17
1.07294e+09 0.0596935 -0.151397 -2.13678e-17
1.10449e+09 0.0598359 -0.151274 -2.13678e-17
1.13605e+09 0.0599781 -0.151151 -2.13678e-17
1.16761e+09 0.0601201 -0.151027 -1.78065e-17
1.19916e+09 0.0602619 -0.150903 -1.78065e-17
1.23072e+09 0.0604036 -0.150778 -7.12259e-18
